"","age","gender","country","E1","E2","E3","N1","N2","N3","A1","A2","A3","C1","C2","C3","O1","O2","O3","extroversion","neuroticism","agreeableness","conscientiousness","openness"
"7942",18,"Female","FR",5,5,5,2,4,4,5,5,4,4,5,2,5,4,4,1,0.67,0.93,0.73,0.87
"7943",19,"Female","IN",4,5,5,5,5,5,5,5,5,3,4,4,5,5,5,0.93,1,1,0.73,1
"7944",31,"Female","US",1,2,3,5,5,5,5,5,4,3,3,4,5,4,5,0.4,1,0.93,0.67,0.93
"7945",26,"Other","DE",1,1,2,4,5,4,2,4,4,3,4,2,5,4,4,0.27,0.87,0.67,0.6,0.87
"7946",17,"Female","GB",2,4,2,2,3,2,4,4,4,2,2,2,4,4,4,0.53,0.47,0.8,0.4,0.8
"7947",50,"Male","US",1,1,1,4,4,4,2,4,3,4,5,5,1,5,5,0.2,0.8,0.6,0.93,0.73
"7948",16,"Male","IN",2,5,5,2,3,3,3,2,2,3,3,2,4,4,4,0.8,0.53,0.47,0.53,0.8
"7949",17,"Female","MX",1,2,4,4,4,3,3,5,4,1,5,3,5,5,5,0.47,0.73,0.8,0.6,1
"7950",40,"Male","US",3,2,1,4,2,2,3,4,4,2,5,2,4,5,5,0.4,0.53,0.73,0.6,0.93
"7951",18,"Female","ES",2,2,1,4,5,4,4,3,3,5,4,4,5,4,4,0.33,0.87,0.67,0.87,0.87
"7952",17,"Male","DE",3,4,4,3,5,3,4,5,4,4,4,2,5,3,3,0.73,0.73,0.87,0.67,0.73
"7953",24,"Female","US",2,4,3,3,4,3,4,4,3,4,4,4,5,4,5,0.6,0.67,0.73,0.8,0.93
"7954",15,"Female","US",2,2,2,1,1,2,2,1,2,5,3,4,5,4,4,0.4,0.27,0.33,0.8,0.87
"7955",16,"Female","US",1,1,1,4,4,2,2,3,3,3,3,5,5,4,4,0.2,0.67,0.53,0.73,0.87
"7956",33,"Female","PT",3,4,5,1,3,1,3,4,5,4,4,4,4,4,4,0.8,0.33,0.8,0.8,0.8
"7957",33,"Female","US",3,4,5,5,5,4,5,4,4,4,3,5,4,4,3,0.8,0.93,0.87,0.8,0.73
"7958",15,"Female","DE",2,2,3,2,4,2,3,4,3,3,5,2,5,5,5,0.47,0.53,0.67,0.67,1
"7959",44,"Male","NO",4,5,4,2,2,3,5,5,4,3,3,3,4,4,5,0.87,0.47,0.93,0.6,0.87
"7960",20,"Female","US",4,4,4,2,4,1,4,4,4,3,4,2,4,3,4,0.8,0.47,0.8,0.6,0.73
"7961",21,"Male","ES",2,2,2,1,4,2,3,4,3,4,2,4,5,5,4,0.4,0.47,0.67,0.67,0.93
"7962",21,"Female","DE",3,5,5,2,3,2,5,5,5,3,4,1,5,3,4,0.87,0.47,1,0.53,0.8
"7963",21,"Male","VE",2,2,2,5,4,4,2,2,2,3,2,2,5,5,5,0.4,0.87,0.4,0.47,1
"7964",15,"Female","US",1,1,1,3,2,1,2,2,1,4,5,4,4,5,5,0.2,0.4,0.33,0.87,0.93
"7965",23,"Female","LV",3,4,5,4,4,3,4,3,4,5,4,2,4,5,4,0.8,0.73,0.73,0.73,0.87
"7966",29,"Male","ZA",3,4,4,3,2,2,4,4,4,3,4,2,5,5,5,0.73,0.47,0.8,0.6,1
"7967",55,"Female","US",3,5,5,1,1,1,5,5,5,4,5,4,3,5,4,0.87,0.2,1,0.87,0.8
"7968",40,"Female","GB",1,1,3,5,5,5,3,3,5,2,5,5,5,1,1,0.33,1,0.73,0.8,0.47
"7969",32,"Female","US",3,3,3,4,4,2,4,5,5,4,4,5,3,3,4,0.6,0.67,0.93,0.87,0.67
"7970",26,"Female","US",3,4,4,4,4,4,4,4,4,2,4,3,5,4,4,0.73,0.8,0.8,0.6,0.87
"7971",43,"Male","GB",4,5,5,1,1,1,5,4,5,4,5,4,5,5,5,0.93,0.2,0.93,0.87,1
"7972",21,"Female","PT",3,4,5,4,4,2,4,5,3,2,3,3,3,4,3,0.8,0.67,0.8,0.53,0.67
"7973",43,"Female","IE",4,5,5,3,4,3,5,4,4,4,4,2,3,4,3,0.93,0.67,0.87,0.67,0.67
"7974",65,"Female","US",4,3,4,3,4,2,3,4,4,5,5,5,5,4,3,0.73,0.6,0.73,1,0.8
"7975",17,"Female","LV",4,4,4,2,3,4,4,4,3,4,4,2,4,5,5,0.8,0.6,0.73,0.67,0.93
"7976",13,"Male","GB",1,2,4,4,2,1,4,4,4,3,4,4,4,5,5,0.47,0.47,0.8,0.73,0.93
"7977",48,"Male","NL",5,5,5,3,3,2,4,5,3,4,4,5,4,5,5,1,0.53,0.8,0.87,0.93
"7978",16,"Female","US",1,2,1,5,5,4,4,5,3,2,5,5,5,3,3,0.27,0.93,0.8,0.8,0.73
"7979",20,"Female","US",4,5,5,3,4,1,5,5,5,5,5,4,2,4,5,0.93,0.53,1,0.93,0.73
"7980",22,"Female","US",1,4,2,2,3,2,5,5,1,3,3,1,5,5,5,0.47,0.47,0.73,0.47,1
"7981",20,"Female","GB",2,4,4,3,4,3,4,4,4,3,5,5,4,5,3,0.67,0.67,0.8,0.87,0.8
"7982",19,"Male","PT",2,4,4,2,4,1,5,5,5,2,4,1,4,4,2,0.67,0.47,1,0.47,0.67
"7983",39,"Male","US",4,5,5,3,4,2,5,5,5,5,5,5,5,5,5,0.93,0.6,1,1,1
"7984",31,"Male","IN",4,4,4,2,4,1,4,5,4,3,3,5,3,4,4,0.8,0.47,0.87,0.73,0.73
"7985",36,"Female","US",4,5,5,3,5,3,4,5,5,3,3,4,4,4,4,0.93,0.73,0.93,0.67,0.8
"7986",40,"Male","GB",2,4,4,5,4,4,4,4,4,3,3,2,4,5,4,0.67,0.87,0.8,0.53,0.87
"7987",17,"Female","US",5,4,5,5,5,4,5,5,3,4,5,5,4,5,5,0.93,0.93,0.87,0.93,0.93
"7988",50,"Female","US",2,4,5,4,5,4,5,5,5,5,5,5,4,5,5,0.73,0.87,1,1,0.93
"7989",22,"Female","NL",4,4,4,2,3,2,3,3,3,3,3,3,5,4,4,0.8,0.47,0.6,0.6,0.87
"7990",43,"Female","PK",5,1,5,2,4,3,1,5,4,5,2,5,5,4,4,0.73,0.6,0.67,0.8,0.87
"7991",16,"Female","CA",4,4,4,4,4,2,4,4,4,1,2,1,5,4,4,0.8,0.67,0.8,0.27,0.87
"7992",21,"Male","PT",4,4,4,5,5,4,5,4,3,5,4,5,3,4,4,0.8,0.93,0.8,0.93,0.73
"7993",42,"Female","MX",2,4,4,5,4,5,4,4,3,3,4,2,4,3,5,0.67,0.93,0.73,0.6,0.8
"7994",25,"Male","US",1,1,1,5,5,5,3,4,1,4,5,5,4,4,5,0.2,1,0.53,0.93,0.87
"7995",22,"Female","GB",1,3,1,4,4,4,3,4,3,2,4,2,4,3,2,0.33,0.8,0.67,0.53,0.6
"7996",20,"Female","FR",2,4,3,3,5,3,4,3,3,4,4,4,5,5,5,0.6,0.73,0.67,0.8,1
"7997",16,"Female","GB",5,2,3,5,5,5,4,4,2,4,5,3,4,3,4,0.67,1,0.67,0.8,0.73
"7998",68,"Female","CA",1,3,3,4,4,3,4,4,4,3,3,3,5,5,5,0.47,0.73,0.8,0.6,1
"7999",1961,"Female","TT",3,4,3,4,3,3,3,3,5,3,5,4,3,4,4,0.67,0.67,0.73,0.8,0.73
"8000",16,"Male","GB",1,4,5,4,5,4,4,5,4,5,5,4,4,5,4,0.67,0.87,0.87,0.93,0.87
"8001",16,"Male","TW",4,4,3,2,4,3,4,4,2,3,3,2,5,5,5,0.73,0.6,0.67,0.53,1
"8002",26,"Female","MX",3,4,2,4,5,4,4,3,4,4,3,2,5,3,4,0.6,0.87,0.73,0.6,0.8
"8003",22,"Female","US",4,3,2,2,3,2,3,5,4,4,5,4,4,4,4,0.6,0.47,0.8,0.87,0.8
"8004",20,"Female","GB",3,4,4,5,5,2,4,4,3,4,4,4,4,3,2,0.73,0.8,0.73,0.8,0.6
"8005",14,"Female","GB",3,5,4,2,4,3,4,5,4,4,5,2,5,5,5,0.8,0.6,0.87,0.73,1
"8006",29,"Female","CA",2,4,4,2,2,2,5,4,4,4,3,4,4,4,5,0.67,0.4,0.87,0.73,0.87
"8007",20,"Female","US",1,2,3,5,5,3,2,3,2,4,4,3,4,3,3,0.4,0.87,0.47,0.73,0.67
"8008",18,"Female","RS",1,3,2,4,4,4,3,4,4,4,5,2,5,4,5,0.4,0.8,0.73,0.73,0.93
"8009",19,"Male","IS",4,3,3,5,4,2,4,2,3,2,4,2,4,4,3,0.67,0.73,0.6,0.53,0.73
"8010",20,"Female","US",3,3,5,4,5,1,3,4,5,4,5,3,5,5,4,0.73,0.67,0.8,0.8,0.93
"8011",14,"Female","GB",2,4,4,4,5,2,5,5,4,4,5,4,4,5,4,0.67,0.73,0.93,0.87,0.87
"8012",17,"Female","US",4,4,5,1,2,2,4,2,3,3,5,1,2,3,3,0.87,0.33,0.6,0.6,0.53
"8013",19,"Male","LV",1,3,4,4,5,5,1,4,3,3,4,3,3,1,3,0.53,0.93,0.53,0.67,0.47
"8014",15,"Male","GB",2,3,2,5,3,1,2,1,1,5,5,4,1,5,5,0.47,0.6,0.27,0.93,0.73
"8015",27,"Male","NO",1,2,1,4,4,4,2,2,1,4,3,2,5,5,5,0.27,0.8,0.33,0.6,1
"8016",16,"Female","AT",2,3,3,4,5,3,3,2,2,4,4,3,5,5,5,0.53,0.8,0.47,0.73,1
"8017",19,"Female","US",3,4,3,3,4,2,5,5,3,4,4,4,4,3,2,0.67,0.6,0.87,0.8,0.6
"8018",25,"Male","US",4,5,5,4,4,4,5,5,5,3,5,3,5,4,5,0.93,0.8,1,0.73,0.93
"8019",35,"Male","US",1,3,3,3,4,3,3,3,2,1,5,3,3,5,4,0.47,0.67,0.53,0.6,0.8
"8020",19,"Female","MX",3,4,4,4,3,4,3,4,4,3,3,2,4,4,4,0.73,0.73,0.73,0.53,0.8
"8021",18,"Female","GB",4,4,5,4,4,2,5,4,5,2,2,4,3,3,3,0.87,0.67,0.93,0.53,0.6
"8022",32,"Male","RO",1,1,1,5,5,4,4,4,4,3,5,4,5,4,5,0.2,0.93,0.8,0.8,0.93
"8023",42,"Male","NL",2,3,3,2,4,2,5,5,4,4,2,3,4,4,4,0.53,0.53,0.93,0.6,0.8
"8024",19,"Female","EG",2,5,5,5,5,3,5,5,5,3,5,2,5,5,4,0.8,0.87,1,0.67,0.93
"8025",27,"Male","GB",3,3,2,2,2,3,5,5,4,4,2,2,3,4,5,0.53,0.47,0.93,0.53,0.8
"8026",21,"Male","LT",2,2,1,4,3,3,2,3,4,3,4,4,5,4,5,0.33,0.67,0.6,0.73,0.93
"8027",23,"Female","US",2,5,5,2,3,3,5,3,5,3,3,3,3,4,4,0.8,0.53,0.87,0.6,0.73
"8028",67,"Male","GB",4,4,4,3,4,3,5,4,4,3,4,2,5,4,5,0.8,0.67,0.87,0.6,0.93
"8029",18,"Male","PL",5,4,4,4,4,5,4,4,4,5,4,1,5,4,4,0.87,0.87,0.8,0.67,0.87
"8030",20,"Female","GB",3,2,1,4,4,4,3,3,5,4,5,4,5,4,5,0.4,0.8,0.73,0.87,0.93
"8031",30,"Female","GB",2,3,4,4,5,3,4,5,5,3,3,3,5,5,2,0.6,0.8,0.93,0.6,0.8
"8032",19,"Male","US",2,3,3,3,4,3,4,5,3,3,3,3,4,4,4,0.53,0.67,0.8,0.6,0.8
"8033",15,"Female","US",4,5,5,4,4,4,5,5,4,3,5,2,5,5,5,0.93,0.8,0.93,0.67,1
"8034",18,"Female","PT",3,4,4,4,5,3,5,5,4,3,5,3,4,4,4,0.73,0.8,0.93,0.73,0.8
"8035",16,"Female","US",5,3,5,5,5,4,3,4,5,3,3,3,3,1,3,0.87,0.93,0.8,0.6,0.47
"8036",19,"Male","US",2,3,2,5,5,3,4,4,3,3,4,4,5,3,5,0.47,0.87,0.73,0.73,0.87
"8037",23,"Female","US",3,3,4,4,4,4,4,4,4,3,3,3,5,4,3,0.67,0.8,0.8,0.6,0.8
"8038",19,"Female","US",3,3,3,4,5,3,4,5,3,4,3,4,4,4,4,0.6,0.8,0.8,0.73,0.8
"8039",24,"Female","RS",4,4,5,3,4,3,1,5,3,3,4,5,4,5,3,0.87,0.67,0.6,0.8,0.8
"8040",27,"Female","MY",2,3,3,3,4,4,3,4,3,3,4,2,2,4,2,0.53,0.73,0.67,0.6,0.53
"8041",19,"Male","SE",2,2,2,3,4,3,2,2,3,3,3,3,5,3,3,0.4,0.67,0.47,0.6,0.73
"8042",21,"Female","US",4,5,5,5,4,4,5,5,4,3,5,4,4,4,4,0.93,0.87,0.93,0.8,0.8
"8043",42,"Female","US",3,4,4,2,4,2,5,5,4,5,5,5,4,5,4,0.73,0.53,0.93,1,0.87
"8044",18,"Male","US",3,3,2,3,2,2,5,5,4,4,5,2,5,5,5,0.53,0.47,0.93,0.73,1
"8045",20,"Female","US",2,3,2,4,4,3,4,5,3,5,5,4,3,4,3,0.47,0.73,0.8,0.93,0.67
"8046",19,"Male","PT",3,3,2,5,5,5,3,2,3,4,4,1,5,5,5,0.53,1,0.53,0.6,1
"8047",23,"Female","ES",2,3,4,3,4,1,3,4,4,4,4,3,5,4,3,0.6,0.53,0.73,0.73,0.8
"8048",39,"Female","US",2,4,4,4,4,4,4,4,4,3,3,3,2,3,4,0.67,0.8,0.8,0.6,0.6
"8049",47,"Male","GB",1,2,3,3,3,2,3,3,2,4,2,3,4,4,3,0.4,0.53,0.53,0.6,0.73
"8050",54,"Female","US",1,5,4,5,5,5,2,1,1,5,5,5,2,3,2,0.67,1,0.27,1,0.47
"8051",14,"Female","US",2,2,3,2,3,3,4,4,4,4,5,2,5,4,5,0.47,0.53,0.8,0.73,0.93
"8052",39,"Female","US",2,4,2,3,4,1,5,3,3,3,3,3,3,5,3,0.53,0.53,0.73,0.6,0.73
"8053",22,"Female","US",2,3,3,5,5,3,3,3,3,3,3,3,4,4,3,0.53,0.87,0.6,0.6,0.73
"8054",19,"Female","US",5,5,5,3,5,4,4,4,3,3,3,5,5,4,5,1,0.8,0.73,0.73,0.93
"8055",49,"Female","US",3,4,4,3,2,3,5,5,3,4,4,5,5,3,5,0.73,0.53,0.87,0.87,0.87
"8056",64,"Male","US",2,4,4,3,4,4,5,4,3,3,4,2,4,1,3,0.67,0.73,0.8,0.6,0.53
"8057",13,"Female","US",2,4,4,3,4,1,4,3,3,5,5,4,5,5,5,0.67,0.53,0.67,0.93,1
"8058",30,"Male","US",2,2,3,2,5,2,4,4,3,2,3,4,3,3,3,0.47,0.6,0.73,0.6,0.6
"8059",16,"Male","US",5,1,1,1,5,3,2,2,4,1,4,1,5,4,5,0.47,0.6,0.53,0.4,0.93
"8060",18,"Male","US",1,3,1,3,5,4,4,5,3,3,5,2,4,3,3,0.33,0.8,0.8,0.67,0.67
"8061",23,"Male","CN",4,3,3,3,4,3,3,4,3,2,2,2,4,3,2,0.67,0.67,0.67,0.4,0.6
"8062",20,"Female","US",2,3,2,4,4,3,2,2,3,5,4,4,5,3,5,0.47,0.73,0.47,0.87,0.87
"8063",15,"Female","US",1,2,1,5,5,5,4,5,3,3,4,3,5,4,3,0.27,1,0.8,0.67,0.8
"8064",17,"Female","GB",1,4,3,4,5,4,3,5,2,2,4,2,4,1,3,0.53,0.87,0.67,0.53,0.53
"8065",19,"Female","NO",4,4,5,2,3,1,4,5,5,3,3,3,4,4,3,0.87,0.4,0.93,0.6,0.73
"8066",22,"Female","US",3,5,4,5,4,2,5,5,5,4,5,5,5,5,5,0.8,0.73,1,0.93,1
"8067",14,"Female","US",3,1,3,5,5,4,4,2,2,4,3,4,4,2,3,0.47,0.93,0.53,0.73,0.6
"8068",54,"Female","US",3,5,5,1,1,1,5,4,4,4,4,3,5,5,5,0.87,0.2,0.87,0.73,1
"8069",21,"Female","AU",3,4,4,5,4,3,4,4,3,4,3,2,4,3,4,0.73,0.8,0.73,0.6,0.73
"8070",28,"Female","CA",2,4,3,5,5,5,4,5,3,2,5,5,5,2,4,0.6,1,0.8,0.8,0.73
"8071",17,"Female","US",4,5,5,2,2,2,5,4,5,4,4,3,5,4,5,0.93,0.4,0.93,0.73,0.93
"8072",20,"Male","US",5,4,4,4,4,3,5,3,4,3,5,3,5,4,5,0.87,0.73,0.8,0.73,0.93
"8073",37,"Female","US",4,3,1,1,3,1,1,1,4,4,5,4,3,5,5,0.53,0.33,0.4,0.87,0.87
"8074",22,"Female","US",2,4,4,4,4,3,5,2,4,3,4,3,4,4,4,0.67,0.73,0.73,0.67,0.8
"8075",17,"Female","US",5,4,5,2,5,2,2,3,4,5,5,5,5,5,5,0.93,0.6,0.6,1,1
"8076",22,"Male","NO",2,3,4,3,4,2,4,4,3,2,4,2,3,2,3,0.6,0.6,0.73,0.53,0.53
"8077",28,"Female","US",2,2,2,4,5,1,4,4,4,5,4,4,5,5,4,0.4,0.67,0.8,0.87,0.93
"8078",22,"Female","US",4,4,5,1,3,1,4,4,4,3,4,4,5,4,5,0.87,0.33,0.8,0.73,0.93
"8079",59,"Female","US",2,5,4,2,3,1,5,5,4,4,5,4,4,4,4,0.73,0.4,0.93,0.87,0.8
"8080",18,"Female","US",1,4,4,4,4,4,5,4,5,3,5,3,5,4,5,0.6,0.8,0.93,0.73,0.93
"8081",30,"Male","IN",5,1,5,1,5,5,5,5,5,1,5,5,5,5,1,0.73,0.73,1,0.73,0.73
"8082",14,"Female","US",1,4,3,5,5,4,2,4,3,5,5,5,5,4,4,0.53,0.93,0.6,1,0.87
"8083",18,"Female","US",1,5,5,3,5,4,5,5,5,5,5,5,5,4,5,0.73,0.8,1,1,0.93
"8084",43,"Female","US",3,5,3,3,3,2,4,5,3,5,5,5,3,4,4,0.73,0.53,0.8,1,0.73
"8085",71,"Male","AU",3,3,3,2,3,2,3,4,3,4,5,5,2,4,1,0.6,0.47,0.67,0.93,0.47
"8086",15,"Male","US",4,4,4,2,4,2,4,4,3,2,5,1,5,4,4,0.8,0.53,0.73,0.53,0.87
"8087",17,"Female","AU",2,2,2,4,4,4,4,4,5,4,4,4,5,3,5,0.4,0.8,0.87,0.8,0.87
"8088",17,"Female","AU",3,3,4,4,4,5,4,4,3,2,3,3,2,4,3,0.67,0.87,0.73,0.53,0.6
"8089",19,"Female","BR",2,3,4,3,4,2,4,4,3,2,4,2,3,4,3,0.6,0.6,0.73,0.53,0.67
"8090",17,"Male","AU",3,5,4,1,1,1,4,3,4,2,3,4,5,5,4,0.8,0.2,0.73,0.6,0.93
"8091",17,"Female","AU",5,5,5,4,5,4,4,3,4,5,5,3,3,5,3,1,0.87,0.73,0.87,0.73
"8092",17,"Female","AU",4,5,5,4,2,3,5,5,4,3,5,3,5,3,5,0.93,0.6,0.93,0.73,0.87
"8093",41,"Female","US",3,3,4,4,4,4,3,4,3,3,2,3,3,3,4,0.67,0.8,0.67,0.53,0.67
"8094",22,"Male","US",5,5,5,3,4,2,4,2,4,2,3,2,5,4,5,1,0.6,0.67,0.47,0.93
"8095",17,"Female","US",2,2,3,1,3,1,5,5,3,5,5,5,5,5,5,0.47,0.33,0.87,1,1
"8096",17,"Female","US",2,2,1,5,5,4,4,4,3,5,4,4,4,5,5,0.33,0.93,0.73,0.87,0.93
"8097",61,"Female","US",3,4,5,3,4,3,2,5,4,2,5,4,3,3,4,0.8,0.67,0.73,0.73,0.67
"8098",14,"Female","NZ",5,5,5,5,5,3,5,2,3,2,4,3,3,3,3,1,0.87,0.67,0.6,0.6
"8099",21,"Female","CA",4,5,5,4,3,2,5,5,5,4,2,3,4,4,3,0.93,0.6,1,0.6,0.73
"8100",30,"Male","US",3,4,3,2,4,4,4,2,4,5,5,3,5,5,5,0.67,0.67,0.67,0.87,1
"8101",18,"Male","US",1,1,1,5,4,5,2,3,1,1,3,1,4,4,4,0.2,0.93,0.4,0.33,0.8
"8102",62,"Female","US",1,4,4,4,4,4,5,5,4,4,4,4,3,2,3,0.6,0.8,0.93,0.8,0.53
"8103",75,"Female","US",1,3,5,5,5,5,2,5,4,2,5,1,3,5,2,0.6,1,0.73,0.53,0.67
"8104",22,"Female","US",4,4,4,4,4,3,4,3,4,3,4,3,5,4,4,0.8,0.73,0.73,0.67,0.87
"8105",34,"Female","US",5,4,5,4,2,2,5,5,5,4,2,2,4,4,4,0.93,0.53,1,0.53,0.8
"8106",17,"Female","US",2,2,4,3,4,1,3,4,3,2,3,3,5,4,3,0.53,0.53,0.67,0.53,0.8
"8107",16,"Female","US",4,4,5,4,4,3,5,4,4,3,4,3,3,4,5,0.87,0.73,0.87,0.67,0.8
"8108",17,"Female","AU",4,4,4,4,4,2,5,4,5,4,5,2,5,4,5,0.8,0.67,0.93,0.73,0.93
"8109",16,"Male","AU",1,2,2,2,4,2,3,4,3,4,4,3,3,4,3,0.33,0.53,0.67,0.73,0.67
"8110",19,"Male","US",1,2,2,3,4,2,4,5,3,4,4,4,5,5,4,0.33,0.6,0.8,0.8,0.93
"8111",18,"Female","US",2,3,4,5,4,4,4,5,4,4,2,4,2,4,2,0.6,0.87,0.87,0.67,0.53
"8112",16,"Female","US",1,1,1,5,5,4,3,5,3,3,3,3,3,3,3,0.2,0.93,0.73,0.6,0.6
"8113",45,"Male","AU",2,3,4,3,3,2,3,4,3,3,3,3,4,3,3,0.6,0.53,0.67,0.6,0.67
"8114",18,"Female","US",1,4,4,4,5,2,5,5,5,5,5,5,2,4,5,0.6,0.73,1,1,0.73
"8115",24,"Female","US",3,5,5,3,2,2,4,5,4,4,5,3,4,5,5,0.87,0.47,0.87,0.8,0.93
"8116",17,"Female","AU",5,5,5,5,5,3,5,5,5,2,3,1,5,3,5,1,0.87,1,0.4,0.87
"8117",18,"Female","US",2,4,4,3,4,2,5,5,4,4,5,5,5,5,4,0.67,0.6,0.93,0.93,0.93
"8118",19,"Female","US",3,4,4,3,4,4,5,5,4,5,5,3,3,4,5,0.73,0.73,0.93,0.87,0.8
"8119",16,"Female","US",3,3,4,4,4,3,4,4,5,3,3,5,2,2,3,0.67,0.73,0.87,0.73,0.47
"8120",18,"Male","US",4,5,4,1,4,2,5,4,4,3,4,4,3,3,3,0.87,0.47,0.87,0.73,0.6
"8121",24,"Female","CA",1,3,3,2,4,3,3,3,3,3,4,3,4,4,4,0.47,0.6,0.6,0.67,0.8
"8122",28,"Female","CA",2,3,5,5,5,4,3,5,5,3,5,3,5,4,5,0.67,0.93,0.87,0.73,0.93
"8123",20,"Female","US",4,4,2,4,3,4,4,4,5,2,5,3,4,4,3,0.67,0.73,0.87,0.67,0.73
"8124",17,"Male","US",1,2,4,1,1,1,2,4,3,4,4,4,5,4,4,0.47,0.2,0.6,0.8,0.87
"8125",20,"Female","ZA",2,2,3,5,5,3,4,5,3,3,2,4,5,5,3,0.47,0.87,0.8,0.6,0.87
"8126",16,"Female","AU",2,2,1,5,5,2,3,5,3,3,4,2,2,4,2,0.33,0.8,0.73,0.6,0.53
"8127",40,"Female","PK",1,3,2,5,3,5,3,5,4,1,1,4,5,1,4,0.4,0.87,0.8,0.4,0.67
"8128",16,"Female","PH",2,2,3,3,4,2,3,2,2,4,4,4,5,5,5,0.47,0.6,0.47,0.8,1
"8129",19,"Male","US",3,4,5,1,4,2,5,5,5,4,5,4,5,5,5,0.8,0.47,1,0.87,1
"8130",19,"Male","CA",1,2,3,5,4,4,3,4,3,4,4,4,4,4,3,0.4,0.87,0.67,0.8,0.73
"8131",23,"Female","US",4,5,5,3,3,2,5,5,5,1,1,1,5,5,5,0.93,0.53,1,0.2,1
"8132",20,"Female","US",4,4,5,3,4,3,5,4,5,3,4,3,3,3,2,0.87,0.67,0.93,0.67,0.53
"8133",24,"Male","US",4,2,5,3,4,4,4,2,2,4,1,3,4,4,5,0.73,0.73,0.53,0.53,0.87
"8134",30,"Female","CA",1,1,2,3,3,2,4,5,2,4,1,4,4,4,3,0.27,0.53,0.73,0.6,0.73
"8135",22,"Male","US",1,1,5,1,5,1,5,5,5,5,5,5,5,5,5,0.47,0.47,1,1,1
"8136",23,"Female","NZ",2,5,4,5,4,4,5,5,5,3,5,5,5,4,4,0.73,0.87,1,0.87,0.87
"8137",16,"Male","PL",3,2,2,5,2,4,2,3,3,3,4,1,5,2,4,0.47,0.73,0.53,0.53,0.73
"8138",15,"Female","US",1,2,4,3,4,1,4,5,5,2,4,2,1,4,3,0.47,0.53,0.93,0.53,0.53
"8139",29,"Female","US",5,5,5,4,4,4,5,5,4,4,4,4,4,5,5,1,0.8,0.93,0.8,0.93
"8140",29,"Female","AU",3,3,2,4,4,2,3,2,2,4,4,3,4,4,4,0.53,0.67,0.47,0.73,0.8
"8141",1989,"Other","IN",3,2,2,4,4,3,2,4,2,2,3,4,3,3,3,0.47,0.73,0.53,0.6,0.6
"8142",23,"Female","AU",4,3,3,4,4,4,2,4,3,4,4,4,2,3,3,0.67,0.8,0.6,0.8,0.53
"8143",22,"Female","US",2,2,4,4,4,3,4,4,3,2,4,2,5,2,4,0.53,0.73,0.73,0.53,0.73
"8144",15,"Male","AU",5,5,5,2,3,1,5,4,4,5,5,5,5,5,5,1,0.4,0.87,1,1
"8145",16,"Male","PH",2,3,2,3,5,3,4,4,3,4,5,5,5,5,5,0.47,0.73,0.73,0.93,1
"8146",66,"Male","CR",3,4,4,2,2,2,4,5,3,2,2,2,4,5,5,0.73,0.4,0.8,0.4,0.93
"8147",15,"Female","AU",5,5,5,3,5,1,4,5,4,5,4,1,2,2,2,1,0.6,0.87,0.67,0.4
"8148",17,"Female","PH",1,1,2,5,5,5,4,5,4,2,5,4,5,4,1,0.27,1,0.87,0.73,0.67
"8149",14,"Female","PH",3,4,5,5,5,5,4,4,4,4,3,5,5,5,4,0.8,1,0.8,0.8,0.93
"8150",19,"Female","PH",2,2,4,5,4,4,2,4,2,2,4,4,4,4,4,0.53,0.87,0.53,0.67,0.8
"8151",21,"Female","IN",5,5,5,3,5,2,5,5,4,3,5,3,3,3,4,1,0.67,0.93,0.73,0.67
"8152",22,"Male","DK",3,4,2,3,3,2,4,2,3,2,2,2,3,3,2,0.6,0.53,0.6,0.4,0.53
"8153",16,"Female","US",3,3,5,5,5,2,3,5,3,3,3,1,5,5,5,0.73,0.8,0.73,0.47,1
"8154",42,"Female","US",3,2,5,2,3,1,5,5,5,4,4,4,2,4,5,0.67,0.4,1,0.8,0.73
"8155",33,"Male","IN",1,5,2,3,5,3,5,5,5,2,5,5,5,5,5,0.53,0.73,1,0.8,1
"8156",21,"Male","BR",2,2,2,3,2,3,1,2,4,4,4,2,5,5,5,0.4,0.53,0.47,0.67,1
"8157",17,"Female","NZ",2,3,4,3,4,2,5,3,5,3,4,3,5,4,5,0.6,0.6,0.87,0.67,0.93
"8158",33,"Male","AE",2,3,1,4,4,4,2,5,5,3,4,2,5,4,4,0.4,0.8,0.8,0.6,0.87
"8159",23,"Male","US",1,3,2,5,5,4,3,4,2,1,2,2,4,3,5,0.4,0.93,0.6,0.33,0.8
"8160",16,"Female","CH",2,4,5,4,5,2,5,3,3,3,4,4,4,4,5,0.73,0.73,0.73,0.73,0.87
"8161",16,"Male","AU",2,1,2,5,5,4,5,5,4,2,4,1,5,4,5,0.33,0.93,0.93,0.47,0.93
"8162",23,"Female","IN",2,3,5,5,5,5,5,2,3,3,3,2,5,2,1,0.67,1,0.67,0.53,0.53
"8163",51,"Female","PL",1,5,5,4,3,2,5,5,3,4,5,5,5,4,5,0.73,0.6,0.87,0.93,0.93
"8164",21,"Unanswered","PK",2,3,4,3,3,4,3,3,3,3,3,3,3,3,3,0.6,0.67,0.6,0.6,0.6
"8165",16,"Female","AU",5,5,5,1,2,5,4,4,4,1,2,1,5,3,4,1,0.53,0.8,0.27,0.8
"8166",25,"Male","US",1,3,5,4,4,4,5,4,4,3,4,2,4,4,3,0.6,0.8,0.87,0.6,0.73
